idMarca,version,marca
2007,"FIT SPORT LX CVT","HONDA"
2007,"FIT SPORT LX STD","HONDA"
2007,"FIVE HUNDRED SE 6 CIL AUT","FORD"
2007,"FIVE HUNDRED SEL EE CD 6 CIL AUT TELA","FORD"
2007,"FIVE HUNDRED SEL LIMITED PIEL CD 6 CIL AUT","FORD"
2007,"FIVE HUNDRED SEL PIEL A/AC","FORD"
2007,"FOCUS EUROPA SPORT AUT 4 CIL.","FORD"
2007,"FOCUS EUROPA SPORT STD. AA 4 CIL.","FORD"
2007,"FOCUS EUROPA ST STD","FORD"
2007,"FOCUS EUROPE ST STD 2.5L ","FORD"
2007,"FOCUS LX BASE 4 CIL AUT","FORD"
2007,"FOCUS LX BASE 4 CIL STD","FORD"
2007,"FOCUS LX BASE A/AC 4 CIL AUT","FORD"
2007,"FOCUS LX BASE A/AC 4 CIL STD","FORD"
2007,"FOCUS SD EUROPE AMBIENTE AUT. 2.0L. 4 PTAS. 4 CIL.","FORD"
2007,"FOCUS SD EUROPE AMBIENTE STD. 2.0L. 4 PTAS. 4 CIL.","FORD"
2007,"FOCUS SE EQ A/AC 4 CIL AUT","FORD"
2007,"FOCUS SE EQ A/AC 4 CIL STD","FORD"
2007,"FOCUS SPORT AUT. AA 4 CIL.","FORD"
2007,"FOCUS ST 4CIL. AUT.","FORD"
2007,"FOCUS SVT A/AC PIEL ABS 4 CIL AUT","FORD"
2007,"FOCUS WAGON EQ A/AC 4 CIL AUT","FORD"
2007,"FOCUS ZTS A/AC 4 CIL AUT","FORD"
2007,"FOCUS ZTS A/AC PIEL 4 CIL AUT","FORD"
2007,"FOCUS ZX3 A/AC 4 CIL AUT","FORD"
2007,"FOCUS ZX3 A/AC 4 CIL STD","FORD"
2007,"FORD EDGE SEL PLUS FWD PIEL DVD","FORD"
2007,"FORD EDGE SEL PLUS FWD PIEL SUNROF","FORD"
2007,"FORD KA A/AC HIGH 4 CIL STD","FORD"
2007,"FORD KA A/AC HIGH BA 4 CIL STD","FORD"
2007,"FORD KA BASICO 4 CIL STD","FORD"
2007,"FORD KA EQ A/AC DH 4 CIL STD","FORD"
2007,"FORD KA SPORT A/AC RA CD MP3 4 CIL STD","FORD"
2007,"FORD KA SPORT A/AC RA CD MP3 BA 4 CIL STD","FORD"
2007,"FORESTER 2.5 AWD X","SUBARU"
2007,"FORESTER 2.5 AWD XS","SUBARU"
2007,"FORESTER 2.5 AWD XSL","SUBARU"
2007,"FREELANDER 4CIL.STD.","LAND ROVER"
2007,"FREELANDER 6CIL.AUT.","LAND ROVER"
2007,"FREELANDER PIEL QUEM. 6CIL.AUT.","LAND ROVER"
2007,"FREELANDER QUEM. 6CIL.AUT.","LAND ROVER"
2007,"FREESTAR LIMITED SIST ENTRET 6 CIL AUT","FORD"
2007,"FREESTAR LX BASE 6 CIL AUT","FORD"
2007,"FREESTAR LX PLUS 6 CIL AUT","FORD"
2007,"FREESTAR SE 6 CIL AUT","FORD"
2007,"FREESTAR SEL 6 CIL AUT","FORD"
2007,"FREESTAR SEL SIST ENTRET 6 CIL AUT","FORD"
2007,"FUSION SE 6 CIL AUT","FORD"
2007,"FUSION SE I4 AUT AC TELA","FORD"
2007,"FUSION SE I4 STD AC TELA","FORD"
2007,"FUSION SE V6 AUT. A/AC PIEL","FORD"
2007,"FUSION SEL 6 CIL AUT","FORD"
2007,"FUSION SEL BASE PREMIUM V6 AUT","FORD"
2007,"FUSION SEL PLUS V6","FORD"
2007,"FUSION SEL PREMIUM 6 CIL AUT","FORD"
2007,"FUSION SEL PREMIUM V6 AUT.A/AC PIEL","FORD"
2007,"FUSION SI4 AUT AC TELA","FORD"
2007,"FUSION SI4 STD AC TELA","FORD"
2007,"GALANT ES A/AC 4 CIL AUT","MITSUBISHI"
2007,"GALANT ES A/AC 6 CIL AUT","MITSUBISHI"
2007,"GALANT ES DIAMOND A/AC EE QC 4 CIL AUT","MITSUBISHI"
2007,"GALANT GTS A/AC EE QC 6 CIL AUT","MITSUBISHI"
2007,"GALANT LS DIAMOND A/AC EE QC 6 CIL AUT","MITSUBISHI"
2007,"GL 450 SPORT ENTRETENIMIENTO","MERCEDES BENZ"
2007,"GL 450 SPORT PREMIUM","MERCEDES BENZ"
2007,"GOLF A4 4 MOTION 6 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GL 6 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GL A/AC EE 4 CIL AUT","VOLKSWAGEN"
2007,"GOLF A4 GL A/AC EE 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GL A/AC EE BA ABS 4 CIL AUT","VOLKSWAGEN"
2007,"GOLF A4 GL A/AC EE BA ABS 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GL CABRIO A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"GOLF A4 GL CABRIO A/AC 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GL CONFORTLINE 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GL TRENDLINE 4 CIL AUT","VOLKSWAGEN"
2007,"GOLF A4 GL TRENDLINE 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GL/EUROPA 4 CIL AUT","VOLKSWAGEN"
2007,"GOLF A4 GL/EUROPA 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GL/EUROPA A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"GOLF A4 GL/EUROPA A/AC 4CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GLS CABRIO A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"GOLF A4 GLS CABRIO A/AC 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GTI A/AC 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GTI A/AC QC 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 GTI TURBO A/AC QC 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A4 R32 A/AC PIEL QC EE 6 CIL STD","VOLKSWAGEN"
2007,"GOLF A5 GTI 4 CIL STD","VOLKSWAGEN"
2007,"GOLF A5 GTI DSG PIEL 3PTS QC AUT","VOLKSWAGEN"
2007,"GOLF GTI 3PTS PIEL QC STD","VOLKSWAGEN"
2007,"GOLF GTI DSG PIEL 3PTS QC STD","VOLKSWAGEN"
2007,"GRAND CHEROKEE 4X2 4.7L EDICION ESPECIAL","JEEP"
2007,"GRAND CHEROKEE LIMITED PREMIUM 4X4","JEEP"
2007,"GRAND RAID STD A/AC EE BA","PEUGEOT"
2007,"GRAND VITARA 4X4 AUT PIEL QC","SUZUKI"
2007,"GRAND VITARA GL 5P AUT","SUZUKI"
2007,"GRAND VITARA GLS T/A","SUZUKI"
2007,"GRAND VOYAGER  LX 6 CIL AUT","CHRYSLER"
2007,"GRAND VOYAGER LE / LX EQ 6 CIL AUT","CHRYSLER"
2007,"GT 3.2L 2PTAS","ALFA ROMEO"
2007,"GT 4 CIL. A/S","ALFA ROMEO"
2007,"HHR H AUT","CHEVROLET"
2007,"HHR LT A/AC RA 4 CIL STD PAQ C","CHEVROLET"
2007,"HHR LT COMFORT A/AC RA ABS 4 CIL AUT PAQ D","CHEVROLET"
2007,"HHR LT ELEGANCE A/AC RA ABS QC PIEL 4 CIL AUT F","CHEVROLET"
2007,"HHR LT ELEGANCE G AUT. AA ABS QC PIEL 4 CIL.","CHEVROLET"
2007,"HIACE LARGA 9PAS 4CIL.STD.","TOYOTA"
2007,"HIACE SUPER LARGA 15PAS 4CIL.STD.","TOYOTA"
2007,"HONDA ACCORD EX 6CIL.AUT.","HONDA"
2007,"HONDA ACCORD EX COUPE 6CIL.AUT.","HONDA"
2007,"HONDA ACCORD EX COUPE 6CIL.STD.","HONDA"
2007,"HONDA ACCORD EX PIEL QUEM. 6CIL.AUT.","HONDA"
2007,"HONDA ACCORD EX TELA/PIEL 4CIL.AUT.","HONDA"
2007,"HONDA ACCORD EX-R 4CIL.AUT.","HONDA"
2007,"HONDA ACCORD EX-R COUPE 6CIL.AUT.","HONDA"
2007,"HONDA ACCORD EX-R PIEL 4CIL.AUT.","HONDA"
2007,"HONDA ACCORD EX-R PIEL 6CIL.AUT.","HONDA"
2007,"HONDA ACCORD EX-R PIEL QUEM. 6CIL.AUT.","HONDA"
2007,"HONDA ACCORD EXS 4CIL.AUT.","HONDA"
2007,"HONDA ACCORD LX 4CIL.AUT.","HONDA"
2007,"HONDA ACCORD LX 6CIL.AUT.","HONDA"
2007,"HONDA ACURA MDX 6CIL.AUT.","ACURA"
2007,"HONDA ACURA RDX AUT. 4 CIL.","ACURA"
2007,"HONDA ACURA RL 6CIL.AUT.","ACURA"
2007,"HONDA CIVIC EX 4CIL.AUT.","HONDA"
2007,"HONDA CIVIC EX 4CIL.STD.","HONDA"
2007,"HONDA CIVIC EX COUPE 4CIL.AUT.","HONDA"
2007,"HONDA CIVIC EX COUPE 4CIL.STD.","HONDA"
2007,"HONDA CIVIC EX-R / EX QUEM. 4CIL.AUT.","HONDA"
2007,"HONDA CIVIC EX-R / EX QUEM. 4CIL.STD.","HONDA"
2007,"HONDA CIVIC HIBRIDO 4CIL.AUT.","HONDA"
2007,"HONDA CIVIC LX 4CIL.AUT.","HONDA"
2007,"HONDA CIVIC LX 4CIL.STD.","HONDA"
2007,"HONDA CR-V EX 4X4 4CIL.AUT.","HONDA"
2007,"HONDA CR-V EX QUEM. 4X4 4CIL.AUT.","HONDA"
2007,"HONDA CR-V EXL QUEM. PIEL 4X4 4CIL.AUT.","HONDA"
2007,"HONDA CR-V LX 4X2 4CIL.AUT.","HONDA"
2007,"HONDA CR-V LX 4X4 4CIL.AUT.","HONDA"
2007,"HONDA CRV EX AUT A AC TELA 4X2","HONDA"
2007,"HONDA FIT EX A.AC. BA RA ABS 4CIL.AUT.","HONDA"
2007,"HONDA FIT EX A.AC. BA RA ABS 4CIL.STD","HONDA"
2007,"HONDA FIT LX A.AC. 4CIL.AUT.","HONDA"
2007,"HONDA FIT LX A.AC. 4CIL.STD.","HONDA"
2007,"HONDA ODYSSEY EXL QUEMC A/AC. 6CIL.AUT.","HONDA"
2007,"HONDA ODYSSEY LX C/A.AC. 6CIL.AUT.","HONDA"
2007,"HONDA ODYSSEY TOURING QUEM. AC. 6CIL.AUT","HONDA"
2007,"HONDA PILOT 4X4 EXL A.AC. PIEL 6CIL.AUT.","HONDA"
2007,"HONDA PILOT 4X4 LX A.AC. 6CIL.AUT.","HONDA"
2007,"HUMMER H2 SUT A/AC AUT Q/C PIEL B","CHEVROLET"
2007,"HUMMER H2 SUT AWD S","CHEVROLET"
2007,"HUMMER H2 SUV A/AC AUT Q/C PIEL C","CHEVROLET"
2007,"HUMMER H2 SUV AWD S","CHEVROLET"
2007,"HUMMER H3 SUV TIPO C AUT 3.7L 5 CIL RA","CHEVROLET"
2007,"IBIZA BLITZ A/AC 2 PTAS STD","SEAT"
2007,"IBIZA BLITZ A/AC 4 PTAS STD","SEAT"
2007,"IBIZA BLITZ A/AC QC 2 PTAS STD","SEAT"
2007,"IBIZA BLITZ STD A/AC 4 PTAS QC","SEAT"
2007,"IBIZA CUPRA A.AC. E.E. 4CIL.STD.","SEAT"
2007,"IBIZA FR TURBO A.AC. E.E.QUEM. 4CIL.STD.","SEAT"
2007,"IBIZA FR TURBO A.AC. E.E.QUEM. FAROS DE XENON","SEAT"
2007,"IBIZA REFERENCE 1.6 4CIL.STD.","SEAT"
2007,"IBIZA REFERENCE 1.6 A.AC/BLITZ 4 CIL STD","SEAT"
2007,"IBIZA REFERENCE 1.6 L","SEAT"
2007,"IBIZA REFERENCE 2.0 4CIL.STD.","SEAT"
2007,"IBIZA REFERENCE 2.0 A.AC. 4CIL.STD.","SEAT"
2007,"IBIZA REFERENCE 2.0 A.AC. QUEM. 4CIL.STD","SEAT"
2007,"IBIZA REFERENCE 2P TM 2.0 CD AC","SEAT"
2007,"IBIZA SIGNO A.AC. E.E. 4CIL.STD.","SEAT"
2007,"IBIZA SIGNO A.AC. E.E.QUEM. 4CIL.STD.","SEAT"
2007,"IBIZA SPORT A.AC E.E. QUEM 4 CIL STD","SEAT"
2007,"IBIZA SPORT A.AC. E.E. 4CIL.STD.","SEAT"
2007,"IBIZA SPORT FAROS DE XENON","SEAT"
2007,"IBIZA SPORT STD EE Q/C A/AC F.XENON","SEAT"
2007,"IBIZA SPORTY A.AC. 4CIL.STD.","SEAT"
2007,"IBIZA SPORTY A.AC. E.E.QUEM. 4CIL.STD.","SEAT"
2007,"IBIZA STELLA AUSTERO 4CIL.STD.","SEAT"
2007,"IBIZA STELLA LUJO / SURF A.AC. 4CIL.STD.","SEAT"
2007,"IBIZA STELLA LUJO A.AC.QUEM.4CIL.STD.","SEAT"
2007,"IBIZA STELLA SPORT RA.A.AC. 4CIL.STD.","SEAT"
2007,"IBIZA STELLA SPORT RA.A.AC.QUEM.4CIL.STD","SEAT"
2007,"IBIZA STELLA TIPICO A.AC. 4CIL.STD.","SEAT"
2007,"IBIZA STYLANCE AAC EE QUEM RA 4CIL.STD.","SEAT"
2007,"IBIZA XSS 4CIL.STD.","SEAT"
2007,"IKON FIRST STD C/A AC","FORD"
2007,"IKON MID STD C/A AC VE","FORD"
2007,"IMPREZA WEX STI STD","SUBARU"
2007,"IMPREZA WRX STI STD AC","SUBARU"
2007,"JEEP COMMANDER 4.7 L 4X2 8 CIL AUT","JEEP"
2007,"JEEP COMMANDER LTD PREMIUM 4X2 8 CIL AUT","JEEP"
2007,"JEEP COMMANDER LTD PREMIUM 4X4 8 CIL AUT","JEEP"
2007,"JEEP COMPASS LIMITED PIEL QC CVT","JEEP"
2007,"JEEP COMPASS PREMIUM AUT 4X2 2.4L 4CIL PIEL","JEEP"
2007,"JEEP COMPASS SPORT FWD AUT TELA","JEEP"
2007,"JEEP COMPASS SPORT FWD STD TELA","JEEP"
2007,"JEEP G CHEROKEE LAREDO 4X2 6 CIL AUT","JEEP"
2007,"JEEP G CHEROKEE LAREDO 65 ANIV 8 CIL AUT","JEEP"
2007,"JEEP G CHEROKEE LIMITED PREMIUM 4X2 HEMI","JEEP"
2007,"JEEP G CHEROKEE OVERLAND QC 4X4 8 CIL AUT","JEEP"
2007,"JEEP G CHEROKEE SE 4X2 6 CIL AUT","JEEP"
2007,"JEEP G CHEROKEE SRT-8 QC 4X4 8 CIL AUT","JEEP"
2007,"JEEP G. CHEROKEE LIMITED 4X2 6 CIL.AUT.","JEEP"
2007,"JEEP G. CHEROKEE LIMITED 4X2 8 CIL.AUT.","JEEP"
2007,"JEEP G. CHEROKEE LIMITED 4X4 8CIL.AUT.","JEEP"
2007,"JEEP G. CHEROKEE LIMITED 5.9 L 4X4 8CIL.AUT.","JEEP"
2007,"JEEP G. CHEROKEE LIMITED CD QC 4X4 8CIL.AUT.","JEEP"
2007,"JEEP G. CHEROKEE LIMITED QC 4X2 8 CIL.AUT","JEEP"
2007,"JEEP G. CHEROKEE LTD PREMIUM 4X4 8 CIL AUT","JEEP"
2007,"JEEP LIBERTY LIMITED 4X2 6 CIL AUT","JEEP"
2007,"JEEP LIBERTY LIMITED 4X4 6 CIL AUT","JEEP"
2007,"JEEP LIBERTY LIMITED QC 4X2 6 CIL.AUT","JEEP"
2007,"JEEP LIBERTY LIMITED QC 4X4 6 CIL.AUT","JEEP"
2007,"JEEP LIBERTY RENEGADE 4X4 6 CIL.AUT","JEEP"
2007,"JEEP LIBERTY SPORT 4X2 6 CIL AUT","JEEP"
2007,"JEEP LIBERTY SPORT 4X4 6 CIL AUT","JEEP"
2007,"JEEP LIBERTY SPORT QC 4X2 6 CIL AUT","JEEP"
2007,"JEEP LIBERTY SPORT QC 4X4 6 CIL AUT","JEEP"
2007,"JEEP PATRIOT AUT.  AA EE BA 4 CIL.","JEEP"
2007,"JEEP PATRIOT BASE 4X2 4CIL.STD.","JEEP"
2007,"JEEP PATRIOT BASE 4X2 AUT","JEEP"
2007,"JEEP PATRIOT STD. AA EE BA 4 CIL.","JEEP"
2007,"JEEP WRANGLER RUBICON 4X4 6 CIL AUT","JEEP"
2007,"JEEP WRANGLER RUBICON 4X4 6 CIL.STD","JEEP"
2007,"JEEP WRANGLER RUBICON 4X4 A.AC 6 CIL STD","JEEP"
2007,"JEEP WRANGLER RUBICON 4X4 A/C 6 CIL AUT","JEEP"
2007,"JEEP WRANGLER SAHARA 6 CIL STD","JEEP"
2007,"JEEP WRANGLER SAHARA A/AC 6 CIL AUT","JEEP"
2007,"JEEP WRANGLER SAHARA UNLIMITED AUT 4X4","JEEP"
2007,"JEEP WRANGLER SE 4X4 4 CIL AUT","JEEP"
2007,"JEEP WRANGLER SE 4X4 4 CIL STD","JEEP"
2007,"JEEP WRANGLER SE 4X4 A/AC 4 CIL AUT","JEEP"
2007,"JEEP WRANGLER SE 4X4 A/AC 4 CIL STD","JEEP"
2007,"JEEP WRANGLER SE 4X4 TECHO D 4CIL AUT","JEEP"
2007,"JEEP WRANGLER SE 4X4 TECHO D 4CIL STD","JEEP"
2007,"JEEP WRANGLER X 4X4 6 CIL AUT","JEEP"
2007,"JEEP WRANGLER X 4X4 6 CIL STD","JEEP"
2007,"JEEP WRANGLER X UNLIMITED AUT 4X2 3.8L V6","JEEP"
2007,"JETTA A4 CONFORTLINE QC BA EE ABS 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 CONFORTLINE QC BA EE ABS 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 EUROPA ED LIM A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 EUROPA ED LIM A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 EUROPA EDIC 50 ANIV 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 EUROPA EDIC 50 ANIV 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 EUROPA STD","VOLKSWAGEN"
2007,"JETTA A4 EUROPA STD C/AC DH ABS CD","VOLKSWAGEN"
2007,"JETTA A4 EUROPA WOLFSBURG A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 EUROPA WOLFSBURG A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GL EUROPA A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GL EUROPA A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GL SUMMER A/AC VE RA 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GL SUMMER A/AC VE RA 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GL/EUROPA 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GL/EUROPA 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GL/TRENDLINE A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GL/TRENDLINE A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GL/TRENDLINE VARIANT EE 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GL/TRENDLINE VARIANT EE 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLI SPORT EDIC 50 ANIV 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLS A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GLS A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLS A/AC ABS BA 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GLS A/AC QC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GLS A/AC QC PIEL 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GLS A/AC QC PIEL 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLS A/AC QC4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLS TURBO QC A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GLS TURBO QC A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLS TURBO QC A/AC PIEL 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GLS TURBO QC A/AC PIEL 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLS VR6 A/AC QC 6 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GLS VR6 A/AC QC 6 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLS WOLFSBURG A/AC QC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLS/CONF VARIANT QC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 GLX VR6 A/AC  PIEL 6 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 GLX VR6 A/AC PIEL 6 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 HIGHLINE QC 6 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 HIGHLINE TIPTRONIC QC 6 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 JAZZ A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 JAZZ A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 SPORTLINE A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 SPORTLINE QC A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 SPORTLINE QC A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 SPORTLINE QC PIEL 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 SPORTLINE QC PIEL 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 TDI A/AC RA BA EE ABS 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 TRENDLINE A/AC BA EE ABS 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 TRENDLINE A/AC BA EE ABS 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 TRENDLINE A/AC BA EE QC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 TRENDLINE A/AC BA EE QC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 TRENDLINE WOLFSBURG A/AC EE 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 TRENDLINE WOLFSBURG A/AC EE 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 TURBO EE BA A/AC 4 CIL AUT","VOLKSWAGEN"
2007,"JETTA A4 TURBO EE BA A/AC 4 CIL STD","VOLKSWAGEN"
2007,"JETTA A4 WINTER 1 A/AC BA EE","VOLKSWAGEN"
2007,"JETTA A4 WINTER 2 A/AC EE ABS RA QC 4 CIL A/S","VOLKSWAGEN"
2007,"JETTA TDI CONFORTLINE STD A/AC QC","VOLKSWAGEN"
2007,"KANGOO AUTHENTIQUE STD","RENAULT"
2007,"KANGOO SPORT WAY STD AC","RENAULT"
2007,"LANCER DE 4 CIL STD","MITSUBISHI"
2007,"LANCER ES A/AC DH EE 4 CIL AUT","MITSUBISHI"
2007,"LANCER ES A/AC DH EE 4 CIL STD","MITSUBISHI"
2007,"LANCER EVOLUTION IX MR STD A AC EE BA","MITSUBISHI"
2007,"LANCER EVOLUTION VIII A/AC EE QC 4 CIL STD","MITSUBISHI"
2007,"LANCER LS A/AC DH EE RA 4 CIL AUT","MITSUBISHI"
2007,"LANCER LS A/AC DH EE RA QC 4 CIL AUT","MITSUBISHI"
2007,"LANCER LS DIAMOND A/AC RA QC 4 CIL AUT","MITSUBISHI"
2007,"LANCER RALLIART A/AC RA QC 4 CIL STD","MITSUBISHI"
2007,"LAND CRUISER 8CIL.AUT.","TOYOTA"
2007,"LAND ROVER LR2 BASE","LAND ROVER"
2007,"LAND ROVER LR2 SE PREMIUM","LAND ROVER"
2007,"LEGACY GT AUT 2.5L 4CIL","SUBARU"
2007,"LEON 2.0 FSI DSG BI XENON","SEAT"
2007,"LEON 2.0 FSI DSG FR","SEAT"
2007,"LEON 2.0 FSI STD BI-XENON FR","SEAT"
2007,"LEON 2.0 FSI STD FR","SEAT"
2007,"LEON CUPRA R 4CIL.STD.","SEAT"
2007,"LEON FR STD","SEAT"
2007,"LEON FR TURBO A.AC. E.E. QUEM. 4CIL.STD.","SEAT"
2007,"LEON REFERENCE 2.0L MT-5","SEAT"
2007,"LEON REFERENCE STD. AA EE RA 4 CIL.","SEAT"
2007,"LEON SPORT A.AC. 4CIL.AUT.","SEAT"
2007,"LEON SPORT A.AC. 4CIL.STD.","SEAT"
2007,"LEON SPORT A.AC.QUEM. 4CIL.AUT.","SEAT"
2007,"LEON SPORT A.AC.QUEM. 4CIL.STD.","SEAT"
2007,"LEON SPORT TURBO A.AC QUEM 4 CIL STD","SEAT"
2007,"LEON SPORT TURBO A.AC. 4CIL.AUT.","SEAT"
2007,"LEON SPORT TURBO A.AC. 4CIL.STD.","SEAT"
2007,"LEON SPORT TURBO A.AC.QUEM. 4CIL.AUT.","SEAT"
2007,"LEON SPORT TURBO A.AC.QUEM.PIEL4CIL.STD.","SEAT"
2007,"LEON SPORT TURBO UP 2.0L MT WTCC","SEAT"
2007,"LEON SPORT TURBO UP 2.0L TM","SEAT"
2007,"LEON SPORT UP FAROS BI-XENON","SEAT"
2007,"LEON SPORT UP QC STD","SEAT"
2007,"LEON STELLA 4CIL.STD.","SEAT"
2007,"LEON STYLANCE A.AC QUEM E.E. RA 4 CIL AUT","SEAT"
2007,"LEON STYLANCE A.AC QUEM E.E. RA 4 CIL STD","SEAT"
2007,"LEON STYLANCE MT 2.0","SEAT"
2007,"LEON STYLANCE TIPTRONIC 2.0","SEAT"
2007,"LEON STYLANCE TIPTRONIC 2.0 P METAL","SEAT"
2007,"LEON STYLANCE TIPTRONIC 2.0 P ROJA","SEAT"
2007,"LEON UP SPORT 4 CIL STD","SEAT"
2007,"LIBERTY SPORT 4X2 EDICION ESPECIAL","JEEP"
2007,"LINCOLN AVIATOR 4X2 BASE 8 CIL AUT","LINCOLN"
2007,"LINCOLN AVIATOR 4X2 LUXURY 8 CIL AUT","LINCOLN"
2007,"LINCOLN AVIATOR 4X4 ULTIMATE 8 CIL AUT","LINCOLN"
2007,"LINCOLN CONTINENTAL PIEL 8 CIL AUT","LINCOLN"
2007,"LINCOLN CONTINENTAL QC PIEL 8 CIL AUT","LINCOLN"
2007,"LINCOLN LS CONVENIENCE PIEL 6 CIL AUT","LINCOLN"
2007,"LINCOLN LS DEPORTIVO PIEL 8 CIL AUT","LINCOLN"
2007,"LINCOLN LS PIEL 8 CIL AUT","LINCOLN"
2007,"LINCOLN LS PIEL 8 CIL STD","LINCOLN"
2007,"LINCOLN LS PLUS QC PIEL 6 CIL AUT","LINCOLN"
2007,"LINCOLN MKX AUT 4X2 FWD PREMIUM","LINCOLN"
2007,"LINCOLN MKX AUT 4X2 FWD PREMIUM QC","LINCOLN"
2007,"LINCOLN MKX AUT 4X4 AWD PREMIUM","LINCOLN"
2007,"LINCOLN MKX AUT 4X4 AWD PREMIUM QC","LINCOLN"
2007,"LINCOLN MKZ","LINCOLN"
2007,"LINCOLN NAVIGATOR 4X2 BASE 8 CIL AUT","LINCOLN"
2007,"LINCOLN NAVIGATOR 4X2 ULTIMATE 8 CIL AUT","LINCOLN"
2007,"LINCOLN NAVIGATOR 4X4 ULTIMATE 8 CIL AUT","LINCOLN"
2007,"LINCOLN NAVIGATOR ULTIMATE L 4X2 QC","LINCOLN"
2007,"LINCOLN TOWN CAR CARTIER PIEL 8 CIL AUT","LINCOLN"
2007,"LINCOLN TOWN CAR DESIGNER","LINCOLN"
2007,"LINCOLN TOWN CAR SIGNAT L PIEL 8 CIL AUT","LINCOLN"
2007,"LINCOLN TOWN CAR SIGNAT LTD PIEL 8 CIL AUT","LINCOLN"
2007,"LINCOLN TOWN CAR ULTIMATE PIEL 8 CIL AUT","LINCOLN"
2007,"LINCOLN ZEPHYR PREMIUM QC PIEL 6 CIL AUT","LINCOLN"
